character,universe,gender
neal_emerson,new_earth,male
onimar_synn,new_earth,male
onimar_synn,prime_earth,male
percival_plazchek,earth_two,male
ray,earth_1,male
rhea_jones,new_earth,female
sharon_vance,new_earth,female
spark,prime_earth,male
tomorrow_woman,new_earth,female
ultra_humanite,earth_9,male
virgil_hawkins,earth_16,male
vykin_the_black,new_earth,male
william_macintyre,new_earth,male
william_macintyre,time_and_tempest,male
william_twotrees,new_earth,male
abigail_arcane,prime_earth,female
alec_holland,swamp_thing_199_tv_series,male
alexander_olsen,new_earth,male
anton_arcane,prime_earth,male
black_cloud_in_morning,prime_earth,male
gaea,new_earth,female
kill,prime_earth,male
miiyahbin_marten,futures_end,female
miiyahbin_marten,prime_earth,female
miki,prime_earth,non_binary
mineral_master,earth_two,male
ramsey_rosso,arrowverse,male
ramsey_rosso,prime_earth,male
sethe,prime_earth,male
xiang_po,new_earth,female
guy_masters,earth_one,male
jan_arrah,earth_prime,male
john_dolan,new_earth,male
abigail_arcane,new_earth,female
alia_mayeux_keralis,warbringer,female
anastasia_force,new_earth,female
angela_roth,new_earth,female
bashir_malik,arrowverse,male
bekka,prime_earth,female
cecile_horton,arrowverse,female
dawn_granger,prime_earth,female
deadly_six,prime_earth,male
djinn_ii,prime_earth,female
donald_hall,prime_earth,male
dorothy_spinner,doom_force,female
edwar_martinez,new_earth,male
elizabeth_clawman,new_earth,female
escalate,prime_earth,male
faith,new_earth,female
gluttony_son_of_trigon,new_earth,male
gorilla_grodd,dcau,male
grymm,prime_earth,male
harvey_dent,earth_9,male
heartiac,dc_one_million,female
ig_nea_g_odd,new_earth,female
imra_ardeen,post_zero_hour,female
jean_paul_valley,prime_earth,male
jennifer_davison,vamps,female
john_dee,new_earth,male
jukko_h_m_l_inen,wildstorm_universe,male
k_li,earth_2,female
khalis,prime_earth,male
kid_emotion,new_earth,male
kristin_wells,earth_one,female
lilith_clay,prime_earth,female
lola_dent,earth_9,female
mageddon,new_earth,genderless
mangar_kunjer_kunja,prime_earth,male
millicent_mayne,new_earth,female
nathan_bliss,arrowverse,male
nicole_callahan,wildstorm_universe,female
nina_lam,dakotaverse,female
olpha,earth_one,female
perenna,black_lightning_tv_series,female
psyche,pre_zero_hour,female
river_baldwin,wildstorm_universe,male
roger_hayden,dcau,male
roger_hayden,new_earth,male
roger_hayden,the_brave_and_the_bold,male
sakki,new_earth,male
shadow_of_war,new_earth,female
showman,prime_earth,male
skizm,new_earth,male
sleez,new_earth,male
sleez,prime_earth,male
thaal_sinestro,prime_earth,male
the_ancestor,wildstorm_universe,male
tsaritsa,prime_earth,female
volthoom,earth_15,male
xrill_vrex,prime_earth,female
zone_child,new_earth,male
accasbel,new_earth,male
alea,wildstorm_universe,female
alexa_rivera,arrowverse,female
alexander_allston,new_earth,male
alexander_sartorius,prime_earth,male
alexandra_allston,new_earth,female
arthur_light,new_earth,male
arthur_light,titans_tv_series,male
audrey_spears,new_earth,female
audrey_spears,titans_tomorrow,female
avruskin,new_earth,male
barbara_kowaleski,new_earth,female
belial,prime_earth,male
black_star,prime_earth,male
bliss,new_earth,male
bone_dry,prime_earth,male
boris,earth_one,male
brother_power,new_earth,male
calibax,new_earth,male
cauldron,new_earth,male
chrissy_parker,smallville,female
clark_kent,antimatter_universe,male
clark_kent,lois_lane_s_super_dream,male
clay_ramsay,prime_earth,male
clive_yorkin,new_earth,male
conrad_carapax,new_earth,male
courtney_mason,new_earth,female
cynnthia_mordeth,prime_earth,female
cyrus_gold,dcau,male
cyrus_gold,new_earth,male
diamond,superboy_tv_series,female
doc_quin,new_earth,male
doomsday,dc_extended_universe,male
doomsday,prime_earth,male
dor_ion,new_earth,male
drake_burroughs,earth_prime,male
drake_burroughs,post_rebirth,male
drake_burroughs,pre_zero_hour,male
dwayne_wainwright,new_earth,male
enchanthrax,prime_earth,female
eric_courtney,new_earth,male
eric_moran,prime_earth,male
eric_morden,new_earth,male
erica_moran,black_lightning_tv_series,female
evil_absorber,dakotaverse,female
evil_star,prime_earth,male
ewa_krinn,pre_zero_hour,female
famine,earth_2,female
fleet_delmar,prime_earth,male
flower_of_heaven,prime_earth,female
francis_stone,dcau,male
freight_train,new_earth,male
gayle_marsh,new_earth,female
gloria_mundi,dakotaverse,female
gray_stanton,futures_end,male
guy_gardner,new_earth,male
harvest_i,new_earth,female
henry_bendix,wildstorm_universe,male
henry_hewitt,arrowverse,male
henry_hewitt,new_earth,male
holden_carver,wildstorm_universe,male
isuma_yasunari,new_earth,male
isuma_yasunari,super_friends,male
jake_simmons,arrowverse,male
jarod_dale,new_earth,male
jarrod_jupiter,new_earth,male
jefferson_jackson,arrowverse,male
joe_public,new_earth,male
joshua_michael_allen,injustice,male
joshua_summers,amalgam_universe,male
josiah_power,new_earth,male
kal_el,dc_super_friends_web_series,male
kal_el,donnerverse,male
kal_el,earth_149,male
kal_el,earth_153,male
kal_el,earth_3,male
kal_el,earth_twenty_six,male
kal_il,earth_3,male
karen_lou_faulkner,new_earth,female
karl_hansen,wildstorm_universe,male
karras,new_earth,male
karras,teen_titans_go_tv_series,male
kenneth_anderson,earth_one,male
kimiyo_hoshi,new_earth,female
kimiyo_hoshi,prime_earth,female
klo,new_earth,female
komand_r,new_earth,female
komand_r,new_teen_titans_shorts,female
komand_r,prime_earth,female
koriand_r,dcau,female
koriand_r,earth_1_98,female
koriand_r,prime_earth,female
koriand_r,titans_tv_series,female
krypto,titans_tv_series,male
lady_flash,earth_33,female
lamashtu,arrowverse,female
langford_terrill,earth_two,male
lawrence_trainor,new_earth,male
lawrence_trainor,prime_earth,male
leonid_kovar,teen_titans_tv_series,male
lia_nelson,earth_9,female
lime,prime_earth,female
lindsay_wah,new_earth,female
lois_lane,lois_lane_s_super_dream,female
loose_cannon,prime_earth,male
luand_r,new_earth,female
lucien_gates,prime_earth,male
lynn_stewart,black_lightning_tv_series,female
mandred,new_earth,male
mantis,prime_earth,male
martin_stein,arrowverse,male
matatoa,new_earth,male
max_thrane,prime_earth,male
maxwell_jensen,earth_one,male
mekt_ranzz,earth_prime,male
miguel_medina,dakotaverse,male
mindancer,new_earth,female
mister_atom,new_earth,male
mister_wrinkles,earth_one,male
morgaine_le_fay,dcau,female
mythus,new_earth,male
nathaniel_adam,superman_batman,male
nathaniel_adams,dcau,male
nathaniel_adams,earth_16,male
nathaniel_tryon,new_earth,male
nathaniel_tryon,prime_earth,male
neil_quinn,prime_earth,male
nommo_balewa,prime_earth,male
oleand_r,new_earth,female
omar_pairut,earth_one,male
otis,tiny_titans,male
overload,out_of_time,male
overload,prime_earth,male
parasite,earth_22,male
payback,new_earth,male
penny_dreadful,new_earth,female
perry_dennison,new_earth,male
photine,prime_earth,female
powergirl,earth_9,female
puppet_king,teen_titans_tv_series,male
ray_summers,amalgam_universe,male
raymond_jensen,earth_1,male
raymond_jensen,earth_16,male
raymond_terrill,arrowverse,male
raymond_terrill,prime_earth,male
raymond_terrill,titans_tomorrow,male
reemuz,new_earth,male
relic,prime_earth,male
roland_norcutt,prime_earth,male
rory_regan,dceased,male
rory_regan,future_state,male
roy_travich,pre_zero_hour,male
rudolph_jones,dc_legends,male
rudolph_jones,harley_quinn_tv_series,male
rudolph_jones,new_earth,male
rudolph_jones,smallville,male
russell_glosson,arrowverse,male
ryand_r,new_earth,male
sarya,dcau,female
sebastian_blood_ix,new_earth,male
sharon_vance,prime_earth,female
simon_tsung,damocles_universe,male
siphon,new_earth,male
spindoc,new_earth,male
starfire,ame_comi,female
stella_maxwell,dakotaverse,female
strata,new_earth,female
subject_13,titans_tv_series,male
suit,new_earth,genderless
super_man_zero,prime_earth,male
superman_blue,dark_multiverse,male
talathus,new_earth,female
taryia,new_earth,female
tashana,earth_six,female
teela_spuunvll,earth_prime,female
tharok_clone,pre_zero_hour,male
thirst,new_earth,male
thomas_corbet,quality_universe,male
thomas_hugo_strange,earth_abc,male
timothy_zanetti,new_earth,male
timthy_santoza,pre_zero_hour,male
todd_rice,earth_9,male
tonatiuh,earth_one,male
turtle,prime_earth,male
warhog,prime_earth,male
william_everett_iii,new_earth,male
william_lang,arrowverse,male
william_magnus,new_earth,male
xaxan,pre_zero_hour,male
yuga_khan,new_earth,male
zena_moonstruk,new_earth,female
zirral,new_earth,female
abin_sur,prime_earth,male
alan_scott,earth_4,male
antonia_monetti,new_earth,female
antonia_monetti,teen_titans_tv_series,female
arcaana,dakotaverse,female
arisia_rrab,earth_1,female
asa,prime_earth,female
atlan,new_earth,male
aurora,earth_one,female
axel_storm,new_earth,male
azmodus,new_earth,male
barbara_gordon,smallville,female
beta_tos,new_earth,female
bina_chawney,dakotaverse,female
black_light,dcau,male
brimstone,new_earth,male
brokk,prime_earth,male
bzzd,prime_earth,male
candlemaker,doom_patrol_tv_series,male
carol_ferris,justice_league_action,female
celeste_mccauley,pre_zero_hour,female
chandi_gupta,new_earth,female
chaselon,prime_earth,male
cobalt_blue,future_state,male
danny_the_street,doom_patrol_tv_series,non_binary
danny_the_street,time_in_goliath,male
darius_haynes,futures_end,male
dinah_lance,dceased,female
dolores_pratchet,new_earth,female
dorothy_spinner,doom_patrol_tv_series,female
el_dorado,earth_one,male
graciel,prime_earth,female
hal_jordan,dceased,male
hal_jordan,earth_1,male
hal_jordan,earth_31,male
hardcore,new_earth,male
harry_chawney,dakotaverse,male
hector_hall,new_earth,male
jennifer_lynn_hayden,earth_2,female
jennifer_lynn_hayden,earth_22,female
jennifer_lynn_hayden,new_earth,female
jess_parker,wildstorm_universe,female
jinx,dc_super_hero_girls,female
john_sargent,arrowverse,male
john_stewart,prime_earth,male
jonathan_osterman,watchmen_tv_series,male
jump,dakotaverse,male
june_moone,new_earth,female
keli_quintela,prime_earth,female
kent_v_nelson,new_earth,male
kilowog,prime_earth,male
kilowog_ev,earth_1,male
kiran_singh,new_earth,female
langford_terrill,new_earth,male
langford_terrill,prime_earth,male
laura_neilsen,new_earth,female
lightweaver,prime_earth,male
malcolm_thawne,new_earth,male
marc_slayton,the_wild_storm,male
maro_ito,prime_earth,male
martin_van_wyck,new_earth,male
matthew_stuart,new_earth,male
maxivermis_mind,prime_earth,male
meanstreak,new_earth,female
melvin,teen_titans_tv_series,female
michael_templesmith,wildstorm_universe,male
michael_ward,earth_abc,male
mick_rory,hero_run,male
mick_rory,prime_earth,male
miguel_barragan,prime_earth,male
mio,prime_earth,female
nabu,earth_16,genderless
nicki_jones,new_earth,female
ohmen,damocles_universe,male
ohmen,wildstorm_universe,male
quellzorn,prime_earth,genderless
remoni_notra,new_earth,female
richard_hertz,new_earth,male
rova_barkitt,earth_c,female
roy_g_bivolo,prime_earth,male
shasta,doom_force,male
sinestro,super_friends,male
slava,doom_patrol_tv_series,female
stel,prime_earth,male
tagort,prime_earth,male
traci_thirteen,flashpoint_timeline,female
tuebeen,prime_earth,male
ultraviolet_lantern,future_state,female
vincent_lord,earth_9,male
volk,prime_earth,male
whaler,new_earth,male
wonder_woman,dc_one_million,female
xax,prime_earth,male
5_chad,prime_earth,male
angelica_smith,new_earth,female
cameron_chase,new_earth,female
grodd_ii,prime_earth,male
hart_druiter,legion_of_super_heroes_tv_series,male
helena_sandsmark,new_earth,female
jackson_king,wildstorm_universe,male
jason_todd,prime_earth,male
keith_kenyon,new_earth,male
klarienne,earth_11,female
michael_cray,wildstorm_universe,male
orlin_dwyer,arrowverse,male
otto_frentz,prime_earth,male
priest,new_earth,male
senses_taker,new_earth,male
terrence_kurtzberger,new_earth,male
zade,prime_earth,male
ace_arn,the_brave_and_the_bold,male
albert_michaels,earth_16,male
albert_michaels,new_earth,male
albert_michaels,prime_earth,male
alden_quench,prime_earth,male
alex_petrakis,the_wild_storm,male
alexander_salkind,earth_one,male
alexander_sartorius,new_earth,male
alexi_nikolai,earth_8,male
alixandra_ward,earth_one,female
allen_adam,earth_four,male
alter_ego,earth_one,male
amok,new_earth,male
amy_winston,new_earth,female
anann,new_earth,female
andrew_bryant,earth_abc,male
andrew_franklin,new_earth,male
andrew_van_horn,new_earth,male
angela_hawkins_iii,teen_titans_go_tv_series,female
angry_wizard,new_earth,male
anti_monitor,infinite_crisis_video_game,male
archibald_masters,earth_abc,male
ares,earth_1,male
ares,injustice,male
arges,the_brave_and_the_bold,male
armando_ramone,new_earth,male
arthur_light,earth_5_8,male
arthur_light,prime_earth,male
arthur_light,superman_vs_the_elite,male
arthur_light,teen_titans_tv_series,male
arthur_light,the_new_order,male
ascalon,prime_earth,genderless
ashley_halberstam,super_friends,male
astrolas,prime_earth,male
atom_master,prime_earth,female
atomic_skull,dc_animated_movie_universe,male
aurora,team_titans,female
baba_yaga,earth_5_8,female
baby_boom,new_earth,female
barefoot_tiger,new_earth,female
baron_blitzkrieg,new_earth,male
barrage_ii,new_earth,male
bat_mite,new_earth,male
belinda_zee,cosmic_adventures,female
benjamin_krullen,earth_one,male
benjamin_krullen,new_earth,male
bette_sans_souci,arrowverse,female
bette_sans_souci,futures_end,female
bette_sans_souci,lego_batman,female
bette_sans_souci,new_earth,female
bette_sans_souci,prime_earth,female
bette_sans_souci,smallville,female
biff,new_earth,male
black_barax,new_earth,male
black_zero,hyper_tension,male
blue_damsel_fly,new_earth,female
booster_gold_robot,new_earth,male
brainiac,antimatter_universe,male
brainiac,tiny_titans,male
brainiac_13,new_earth,male
brat,new_earth,male
braze,prime_earth,male
brighteyes,new_earth,male
brighteyes,prime_earth,female
brimstone,dcau,male
brother_blood,prime_earth,male
buddy_blank,the_brave_and_the_bold,male
butcher,prime_earth,male
byrna_brilyant,earth_two,female
candlemaker,new_earth,male
captain_incredible,earth_one,male
carol_ferris,doom,female
cassandra_craft,prime_earth,female
cecil_geekywad_bumwimple,new_earth,male
centerhall,prime_earth,male
centre,earth_21,genderless
chair,new_earth,male
chester_runk,arrowverse,male
chleyns_wann,electric_warriors,non_binary
cir_el,futuresmiths,female
citrina,new_earth,female
cole_cash,prime_earth,male
collector_of_worlds,earth_16,male
computo,prime_earth,male
fan,prime_earth,male
courtney_whitmore,dcau,female
courtney_whitmore,earth_7,female
crisis,just_imagine,male
curtis_metcalf,prime_earth,male
cyclone,teen_titans_tv_series,male
cyclotron,prime_earth,male
dad,new_earth,male
daniel_dunbar,new_earth,male
daniel_garrett,earth_four,male
daniel_garrett,new_earth,male
dark_kahn,mortal_kombat_vs_dc_universe,male
darkseid,dc_animated_movie_universe,male
darkseid,dc_extended_universe,male
darkseid,earth_16,male
darkseid,future_state,male
darkseid,gods_and_monsters,male
darkseid,harley_quinn_tv_series,male
darkseid,justice_league_action,male
darkseid,lego_batman,male
darkseid,lego_dc_heroes,male
darkseid,lil_gotham,male
darkseid,mortal_kombat_vs_dc_universe,male
darkseid,super_friends,male
darkseid,superman_batman,male
darkseid,teen_titans_go_tv_series,male
darkseid,the_brave_and_the_bold,male
darkseid,the_coming_of_the_supermen,male
darkstar,earth_22,male
darkstorm,new_earth,male
darla_aquista,new_earth,female
david_grahm,earth_one,male
david_reid,prime_earth,male
davood_nassur,new_earth,male
dawn_granger,new_earth,female
dawnstar,trapped_in_time,female
debutante,prime_earth,female
dennis_blake,new_earth,male
denny_swan,prime_earth,male
derek_powers,dcau,male
derek_powers,lego_batman,male
derek_powers,prime_earth,male
diego_irigoyen,new_earth,male
diego_irigoyen,prime_earth,male
dirk_morgna,earth_prime,male
dirk_morgna,post_rebirth,male
dirk_morgna,post_zero_hour,male
dirk_morgna,pre_zero_hour,male
dirk_morgna,sw6,male
dj_molecule,new_earth,male
doctor_spectro,earth_four,male
doomslayer,new_earth,male
drake_burroughs,dcau,male
drake_burroughs,smallville,male
drew_fisher,prime_earth,female
drive_by,new_earth,male
dwayne_maillet,prime_earth,male
eclipso,dc_legends,male
eirene,prime_earth,female
el_dorado,super_friends,male
emma_deropalis,prime_earth,female
enchantress,injustice,female
ephemera,new_earth,female
epsilon,new_earth,male
eradicator,prime_earth,male
ethan_mccain,damocles_universe,male
evan_gallagher,smallville,male
evil_star,the_brave_and_the_bold,male
face_ii,new_earth,male
farris_knight,dc_one_million,male
fireworks_man,earth_one,male
fleshburn,new_earth,male
force,new_earth,male
foster_mcclane,wildstorm_universe,male
frederick_steddy,new_earth,male
frederick_walden,smallville,male
fredrik_schlaus,earth_one,male
friendly_fire,new_earth,male
gabrielle_doe,new_earth,female
galactic_golem,earth_one,male
gamesman,new_earth,male
gan_williams,teen_titans_tv_series,male
garridan_ranzz,pre_zero_hour,male
ghost_fist,prime_earth,male
gillian_wahrman,new_earth,female
golden_man,earth_one,male
gorilla_grodd,dc_universe_online,male
gowt,prime_earth,female
grail,lego_batman,female
grant_emerson,new_earth,male
grayven,new_earth,male
grid,prime_earth,male
gu_lao,new_earth,male
hank_hallmark,earth_36,male
harold_jordan,new_earth,male
harold_leit,lois_clark,male
harris_d_ledbetter,new_earth,male
heatseeker,new_earth,male
hector_hornsby,superboy_tv_series,male
heinrich_melch,earth_two,male
henry_henshaw,new_earth,male
henry_henshaw,smallville,male
henry_king_jr,new_earth,male
henry_king_sr,new_earth,male
henry_king_sr,stargirl_tv_series,male
henry_ross,new_earth,male
hunter_ii,new_earth,male
ignition,new_earth,male
ilya_trepliov,new_earth,male
imperiex_prime,new_earth,male
impulse,new_earth,male
imra_ardeen,earth_149,female
imra_ardeen,pre_zero_hour,female
inferno,earth_prime,female
infinity_man,earth_16,male
ir,the_brave_and_the_bold,male
isis,smallville,female
izzy_bowin,arrowverse,female
j_onn_j_onzz,dceased,male
jaafs_macksun,earth_abc,male
jackson_dane,wildstorm_universe,male
jackson_lindo,wildstorm_universe,male
jaime_reyes,earth_16,male
jaime_reyes,injustice,male
jaime_reyes,new_earth,male
jaime_reyes,smallville,male
james_collins,new_earth,male
james_olsen,earth_2,male
janine_fulton,prime_earth,female
janine_fulton,wildstorm_universe,female
jason_praxis,new_earth,male
java,prime_earth,male
jed_oliver,prime_earth,male
jenna_raleigh,new_earth,female
jennifer_gold,wildstorm_universe,female
jennifer_lynn_hayden,prime_earth,female
jessica_cruz,prime_earth,female
jinx,teen_titans_go_tv_series,female
jinx,teen_titans_tv_series,female
jo_nah,earth_prime,male
jo_nah,post_zero_hour,male
jo_nah,pre_zero_hour,male
jo_nah,sw6,male
john_constantine,dc_universe_online,male
john_corben,superman_returns,male
john_corben,tiny_titans,male
john_cumberland,wildstorm_universe,male
john_grayson,earth_2,male
john_henry_irons,dc_animated_movie_universe,male
johnny_reb,new_earth,male
johnny_sorrow,new_earth,male
jonas_sloe,new_earth,male
jonathan_lane_kent,prime_earth,male
jonathan_sorrow,prime_earth,male
jonni_thunder,earth_2,female
jono_hex,amalgam_universe,male
jose_delgado,wildstorm_universe,male
joseph_martin,dcau,male
joseph_martin,new_earth,male
joseph_martin,superman_vs_the_elite,male
joshua_clay,new_earth,male
joshua_terrill,new_earth,male
joshua_xan,new_earth,male
jubilation_lee,amalgam_universe,female
julian_albert_desmond,arrowverse,male
k_russell_abernathy,new_earth,male
kahina_eskandari,dakotaverse,female
kalibak,lego_batman,male
kalibak,new_earth,male
kamikaze_ii,new_earth,male
kara,smallville,female
karen_beecher,prime_earth,female
karl_keller,earth_one,male
kavga,prime_earth,male
kenneth_braverman,new_earth,male
kent_nelson,dc_legends,male
kevin_kho,prime_earth,male
killalla,new_earth,female
king_kobra,earth_9,male
king_kosmos,earth_one,male
king_of_clubs,dcau,male
kiran_singh,prime_earth,female
komand_r,teen_titans_tv_series,female
komand_r,the_new_order,female
koriand_r,dc_unchained,female
koriand_r,earth_1,female
koriand_r,injustice,female
koriand_r,lego_batman,female
koriand_r,superman_batman,female
koriand_r,teen_titans_go_tv_series,female
koriand_r,teen_titans_tv_series,female
koriand_r,the_new_order,female
koriand_r,tiny_titans,female
kral,earth_one,male
krona,new_earth,male
krona,prime_earth,male
lady_quark,earth_48,female
lady_turquoise,new_earth,female
lambien,new_earth,male
lamplight,wildstorm_universe,male
larry_wilton,just_imagine,male
laserjet,dakotaverse,male
lawrence_trainor,justice,male
leash,prime_earth,male
leon_carver,wildstorm_universe,male
leonid_kovar,prime_earth,male
light,prime_earth,female
lightray,prime_earth,male
lord_crash,prime_earth,male
lord_malvolio,new_earth,male
lord_thalon,antimatter_universe,male
lorraine_reilly,new_earth,female
lucia,new_earth,female
lucius_funk,new_earth,male
maaldor,earth_one,male
machinehead,earth_8,male
mainline,new_earth,male
major_max,earth_8,female
malcolm_king,wildstorm_universe,male
manchester_black,new_earth,male
manchester_black,superman_vs_the_elite,male
mango,earth_two,male
mano,post_zero_hour,male
marak_russen,post_zero_hour,male
marak_russen,pre_zero_hour,male
marcus,hex_timeline,male
marcus_aelius,new_earth,male
margaret_thoreaux,smallville,female
mark_moonrider,futures_end,male
mark_moonrider,prime_earth,male
martin_phillips,new_earth,male
metra,ame_comi,female
metron,earth_16,male
mica_love,new_earth,female
michael_walker,superboy_tv_series,male
mick_rory,arrowverse,male
milo_match,beware_the_batman,male
milton_fine,new_earth,male
mindhunter,dark_multiverse,male
mister_atom,earth_s,male
mister_mxyzptlk,lego_batman,male
mitchell_saunders,wildstorm_universe,male
molotov,new_earth,male
mom,new_earth,female
monitor_dax_novu,monitor_dax_nov,male
monqi,earth_16,genderless
moonrider,earth_16,male
mother_mae_eye,new_teen_titans_shorts,female
multi_woman,earth_one,female
mysa,post_zero_hour,female
mysa_nal,earth_prime,female
naomi_mcduffie,prime_earth,female
nathaniel_tryon,earth_16,male
neal_emerson,the_brave_and_the_bold,male
neil_borman,flashpoint_timeline,male
neil_borman,new_earth,male
neil_borman,prime_earth,male
neron,new_earth,male
nigel_keane,wildstorm_universe,male
nigel_smut,prime_earth,male
nix_uotan,new_earth,male
noah_pastenetti,new_earth,male
nuclear_man,prime_earth,male
oblivion,prime_earth,male
oblivion_ii,new_earth,male
omega_man,new_earth,male
one_eye,earth_8,male
oswald_mandias,earth_one,male
overlord,new_earth,male
pain_bot,teen_titans_go_tv_series,male
pandora,futures_end,female
peggy_allen,earth_abc,female
penguello,mash_up,male
phosphorus_rex,new_earth,male
pincus_bridger,earth_one,male
pi_ata,new_earth,female
pom_pom_girl,new_earth,female
poprocket,new_earth,female
pravda,new_earth,female
pren,new_earth,male
prince,new_earth,male
prince_topaz,new_earth,male
priscilla_kitaen,wildc_a_t_s_tv_series,female
pulsar_stargrave,pre_zero_hour,male
quantum_queen,pre_zero_hour,female
queen_bee,dc_unchained,female
quell_mordeth,prime_earth,male
quetzlotl,new_earth,male
rachel_berkowitz,new_earth,female
rachel_berkowitz,prime_earth,female
radiant,new_earth,genderless
radioactive_man,earth_s,male
rainbow_creature,prime_earth,male
rakshasi,prime_earth,female
ray_sah,pre_zero_hour,female
raymond_terrill,dcau,male
rebecca_jones,thunder_lightning_shorts,female
red_death,new_earth,male
reiser,prime_earth,male
rexa_macksdotter,earth_abc,female
robert_connors,impact,male
robinbot,prime_earth,genderless
roderick_rose,dcau,male
ronzin_daark,new_earth,male
roy_lincoln,earth_22,male
roy_raymond_jr,new_earth,male
saber,new_earth,female
salah_miandad,new_earth,male
samuel_benjamin,new_earth,male
sarya,pre_zero_hour,female
satan,earth_s,male
scar,new_earth,female
scott_fischer,new_earth,male
scott_fischer,prime_earth,male
scott_free,new_earth,male
sebastian_blood_viii,new_earth,male
see_more,teen_titans_tv_series,male
seong_barclay,new_earth,female
serafina_baldaur,prime_earth,female
seraph,new_earth,female
shadowstryke,new_earth,male
shaolin_robot,new_earth,male
shayne_j_onzz,sixth_dimension,male
simon_ecks,new_earth,male
simon_valentine,new_earth,male
sis,new_earth,female
slaughterhouse_smith,wildstorm_universe,male
sodom,new_earth,male
solar_dynamo,new_earth,male
solaris,dc_one_million,genderless
solis,dcau,male
solis,earth_1198,male
sonja,new_earth,female
sparkler,new_earth,male
stanley_silver,new_earth,male
starbright,pre_zero_hour,female
starlight,pre_zero_hour,female
strobe,new_earth,male
summer_swan,wildstorm_universe,female
sun_sphere,earth_one,female
sunspot,new_earth,male
sylvester_pemberton,smallville,male
takeo_sato,new_earth,male
takeo_sato,superboy_tv_series,male
tara,superboy_tv_series,female
tara_markov,new_earth,female
taser,post_zero_hour,male
teether,teen_titans_tv_series,male
tel_vole,pre_zero_hour,male
tenzil_kem,pre_zero_hour,male
teth_adam,dceased,male
theodore_adam,dc_bombshells,male
theta,new_earth,female
thinker_artificial_intelligence,new_earth,male
thom_kallor,earth_prime,male
thomas_corbett,new_earth,male
thomas_hague,dakotaverse,male
thomas_n_thomas,new_earth,male
timebomb,new_earth,male
tinderbox,prime_earth,female
titano,justice_league_action,male
tnteena,tiny_titans,female
todd_rice,dcau,male
toshiro_misawa,wildstorm_universe,male
toto,filmation_adventures,male
trojan,new_earth,male
troy_stewart,earth_prime,male
troy_stewart,pre_zero_hour,male
tunguska,prime_earth,male
tyson_sykes,black_lightning_tv_series,male
ultra_humanite_ii,prime_earth,male
uno,dcau,male
uno,new_earth,male
validus,legion_of_super_heroes_tv_series,male
violet_harper,prime_earth,female
vril_dox,futures_end,male
whisper_a_daire,new_earth,female
wi_kan_muur,pre_zero_hour,male
wildstar,superboy_tv_series,male
william_jensen,earth_two,male
william_payton,new_earth,male
x_hal,new_earth,female
x_hal,prime_earth,female
xotar,prime_earth,male
yatini,new_earth,female
yuri,dcau,male
zatanna_zatara,dc_animated_movie_universe,female
zatanna_zatara,dc_legends,female
zatanna_zatara,injustice,female
zaxton_regulus,pre_zero_hour,male
zond,earth_one,male
zot,prime_earth,male
abraham_attah,prime_earth,male
bridgit_pike,prime_earth,female
deadline,new_earth,male
deborah_morgna,new_earth,female
deceilia,prime_earth,female
dinah_drake,prime_earth,female
edwin_alva,dakotaverse,male
jared_stevens,new_earth,male
john_henry_irons,prime_earth,male
joker,earth_16,male
justin_ballantine,new_earth,male
legion,new_earth,male
rot_lop_fan,the_nail,male
shaggy_man,prime_earth,male
slag,dakotaverse,male
artemis,tempest_tossed,female
black_cloud_in_morning,new_earth,male
damon_briggs,dakotaverse,male
doctor_echo,new_earth,male
gerard_shugel,new_earth,male
hal_jordan,justice_league_3,male
henry_henshaw,prime_earth,male
henry_henshaw,world_without_young_justice,male
jonni_thunder,new_earth,female
lex_luthor,superboy_s_legion,male
norka,new_earth,female
pui_chung,dakotaverse,male
regulator_ii,new_earth,male
somi_gan,pre_zero_hour,female
vincent_cade,earth_8,male
william_glenmorgan,prime_earth,male
ace_the_bat_hound,dc_super_hero_girls_tv_series,male
alec_abrams,smallville,male
bellerophon,new_earth,male
byth_rok,earth_one,male
byth_rok,new_earth,male
clark_kent,secret_identity,male
corla_tavo,earth_one,female
diana_of_paradise_island,earth_two,female
edmund_dorrance,soul_of_the_dragon,male
emily_phan,arrowverse,female
fel_andar,new_earth,male
fell_andar,earth_one,male
galatea,dcau,female
hartley_rathaway,arrowverse,male
hartley_rathaway,new_earth,male
heimdall,new_earth,male
irma_sayres,arrowverse,female
kal_el,earth_1863,male
kal_el,filmation_adventures,male
kal_el,the_adventures_of_superboy_1961_pilot,male
kelvin_mao,new_earth,male
khfeurb_chee_bez,pre_zero_hour,male
kyle_cushing,arrowverse,male
laurel_gand,post_zero_hour,female
lobo,prime_earth,male
long_shadow,dcau,male
lucas_trent,the_wild_storm,male
lx_15,smallville,male
paran_katar,earth_one,male
peter_moran,wildstorm_universe,male
peter_platinum,dc_one_million,male
pup_pup,prime_earth,male
rebecca_langstrom,new_earth,female
robot_32198,new_earth,male
roger_rabbit,earth_c,male
shayera_hol,lego_batman,female
slade_wilson,titans_tv_series,male
streaky,justice_league_action,male
streaky,scooby_doo_team_up,male
sumo,new_earth,male
super_woman,earth_three,female
thomas_wayne,castle_of_the_bat,male
tristan_grey,prime_earth,male
warbox,new_earth,male
zeus,earth_s,male
alexa,wonder_woman_2_9_movie,female
alfred_pennyworth,earth_one,male
archimedes_sin,wildstorm_universe,male
