character,universe,prop_count,page_length,gender
shakira,new_earth,9,358919,female
shalako,new_earth,9,378696,male
shaligo,new_earth,7,360179,male
shaligo,prime_earth,8,371904,male
shalimar,new_earth,8,355225,female
shalir,new_earth,8,356710,female
shane_thompson,new_earth,7,355261,male
shango,new_earth,8,354016,male
shaolin_robot,new_earth,12,357653,male
shaqira_johnson,wildstorm_universe,5,351385,female
shark,the_batman_tv_series,9,354409,male
shark_god,harley_quinn_tv_series,8,355101,male
sharkeeta,earth_two,8,354740,female
sharon_parker,new_earth,7,365145,female
sharon_vance,new_earth,11,366119,female
sharon_vance,prime_earth,7,383504,female
sharptooth,batman_in_bethlehem,8,350965,male
shasta,doom_force,7,348819,male
shathan,new_earth,4,350815,male
shauna_belzer,prime_earth,10,366973,female
shawna_baez,arrowverse,11,357933,female
shawna_sunderland,swamp_thing_2_19_tv_series,8,362763,female
shay_lamden,arrowverse,10,359904,male
shay_li_wylde,black_lightning_tv_series,9,371583,female
shayera_hall,smallville,11,372882,female
shayera_hol,dcau,11,381393,female
shayera_hol,justice,13,360254,female
shayera_hol,lego_batman,12,372021,female
shayera_hol,the_brave_and_the_bold,8,349506,female
shayera_tal,riddle_of_the_beast,9,355658,female
shayera_thal,earth_16,10,365099,female
shayera_thal,earth_one,11,381212,female
shayera_thal,new_earth,13,373957,female
shayera_thal,prime_earth,9,386268,female
shayera_thal,scooby_doo_team_up,10,362101,female
shayera_thal_i,new_earth,8,354639,female
shayera_thath,ame_comi,10,356130,female
shayne_j_onzz,sixth_dimension,7,365789,male
shazam,adventures_of_captain_marvel_1941_serial,8,350257,male
shazam,billy_batson,11,450852,male
shazam,dc_extended_universe,6,348939,male
shazam,dcau,11,363673,male
shazam,earth_5,11,362600,male
shazam,earth_85,8,364320,male
shazam,earth_s,12,372266,male
shazam,future_state,12,368426,male
shazam,justice_league_action,11,367471,male
shazam,magic_of_shazam,8,364559,male
shazam,return_of_black_adam,8,352736,male
shazam,tiny_titans,10,355748,male
sheba,prime_earth,7,350830,female
sheba,wildstorm_universe,9,352318,female
sheeva,new_earth,5,353716,female
sheika,earth_two,7,355531,female
sheila_sorrell,new_earth,6,349559,female
sheila_sorrell,quality_universe,7,352805,female
sheko,prime_earth,9,357789,female
shelby,smallville,6,351559,male
shellshock,new_earth,11,351896,female
shen_li_men,the_wild_storm,8,359255,female
shen_li_men,wildstorm_universe,8,378194,female
shenice_vale,dcau,10,352194,female
shepherd_ii,prime_earth,9,361678,male
shere_khan,fables,8,352099,male
sheree_hatcher,earth_one,9,384091,female
shield,dead_earth,4,349005,male
shiera,dc_bombshells,10,357855,female
shiera_hall,injustice,11,381976,female
shiera_sanders,dc_super_hero_girls_tv_series,9,353429,female
shiera_sanders,new_earth,11,393847,female
shift,new_earth,12,372825,male
shift,superboy_tv_series,7,352930,male
shifter,dcau,11,352649,female
shifu_pigsy,prime_earth,10,353083,male
shikari_lonestar,post_zero_hour,8,361298,female
shim_tar,new_earth,10,359348,female
shirley_adams,earth_one,10,355804,female
shiryalla_tome,justice_league_3,12,361657,female
shock_trauma,new_earth,11,360107,male
shocko,earth_two,4,347789,male
shocko,new_earth,8,350100,male
shon,prime_earth,7,353144,male
shondra_kinsolving,new_earth,9,364377,female
shor,new_earth,6,363420,female
showman,prime_earth,9,355843,male
shox,prime_earth,10,352511,male
shu,new_earth,1,349810,male
shutterbug,dakotaverse,8,349867,female
shyla_kor_onn,earth_one,10,402263,female
shyleen_lao,new_earth,11,359975,female
shyleen_lao,titans_tomorrow,9,358686,female
sidney_speck,new_earth,9,351039,male
sierra,new_earth,8,352618,female
sigrid_nansen,new_earth,9,365002,female
sigrid_nansen,super_friends,8,349531,female
sigur_r,prime_earth,7,375592,male
silent_majority,new_earth,10,363522,male
silent_majority_ii,new_earth,7,350960,male
silica,new_earth,9,372929,female
silicon,prime_earth,8,352756,male
silicon_stiletto,wildstorm_universe,7,350319,female
silver_shield,new_earth,7,361621,male
silver_shield,team_titans,6,349031,male
silver_swan,wonder_woman_tv_series,8,355101,female
silverback,batman_unlimited,7,350269,male
silverfin,prime_earth,6,349788,male
silvou_durgo,pre_zero_hour,8,350579,female
simon_amal,prime_earth,10,363475,male
simon_baz,prime_earth,12,390374,male
simon_culp,new_earth,7,351291,male
simon_culp,prime_earth,9,354720,male
simon_dark,new_earth,11,363466,male
simon_ecks,earth_16,6,354220,male
simon_ecks,new_earth,9,362662,male
simon_ecks,prime_earth,9,362039,male
simon_elis,earth_one,5,356234,male
simon_hurt,batman_in_bethlehem,8,356066,male
simon_hurt,new_earth,11,381201,male
simon_hurt,prime_earth,6,356053,male
simon_jones,dc_super_hero_girls,8,347855,male
simon_jones,earth_16,8,357699,male
simon_jones,flashpoint_timeline,6,346688,male
simon_jones,new_earth,10,391016,male
simon_jones,prime_earth,12,368828,male
simon_jones,smallville,9,353255,male
simon_magus,new_earth,8,352860,male
simon_petrarch,dark_genesis,9,373385,male
simon_stagg,dcau,8,356093,male
simon_tsung,damocles_universe,7,361756,male
simon_valentine,new_earth,9,354272,male
simone,new_earth,6,356136,female
simone_chesterman,smallville,9,353735,female
sin_tzu,dcau,5,351864,male
sin_tzu,prime_earth,7,359333,male
sinbad,fables,7,348292,male
sindella,new_earth,9,354245,female
sindella,prime_earth,8,350331,female
sinestro,dc_universe_online,11,364310,male
sinestro,earth_5_8,11,368188,male
sinestro,emerald_knights,13,357907,male
sinestro,first_flight,10,362528,male
sinestro,super_friends,10,359683,male
sinestro,the_brave_and_the_bold,8,357173,male
sinestropotamus,farm_league,6,351390,male
singularity_jain,prime_earth,7,372890,female
siobhan_mcdougal,batman_unlimited,6,347879,female
siobhan_mcdougal,dc_legends,7,356333,female
siobhan_mcdougal,dcau,10,359915,female
siobhan_mcdougal,new_earth,10,376721,female
siobhan_mcdougal,smallville,7,355167,female
siobhan_mcdougal,superman_batman,6,347042,female
siobhan_smythe,dc_animated_movie_universe,7,355197,female
siobhan_smythe,prime_earth,11,363799,female
siphon,new_earth,4,348874,male
sir_safety,earth_s,8,350619,male
sir_timothy_hunter,new_earth,7,357808,male
sir_william,earth_9,9,364159,male
siracca,prime_earth,8,361948,female
siren,new_earth,9,363110,female
siren,wildstorm_universe,8,351021,female
sirius,new_earth,7,353945,male
sirket,new_earth,7,353567,male
siron,prime_earth,6,373219,male
sis,justice_league_action,10,354570,female
sis,new_earth,7,354730,female
sis,titans_tv_series,11,354843,female
sister_eve,wildstorm_universe,13,362046,female
sister_shadow,new_earth,8,347740,female
sister_shard,new_earth,8,353510,female
sister_shard,prime_earth,8,357217,female
sister_sunlight,new_earth,7,348916,female
sitra,new_earth,8,356392,female
sivana,earth_42,4,346315,male
siyu,prime_earth,7,363053,male
sizematic,earth_one,9,355769,male
sizzler,earth_one,5,349063,female
skagerrak,earth_one,7,352374,male
skallox,new_earth,8,353776,male
skeeter,vamps,7,369508,female
skeets,dc_universe_online,9,352821,male
skeets,dcau,10,354718,male
skeets,justice_league_action,8,351311,genderless
skeets,new_earth,10,361366,male
skeets,prime_earth,11,354445,genderless
skeets,smallville,8,352022,male
skeets,the_brave_and_the_bold,12,358123,male
skizm,new_earth,10,358448,male
skizzle_shanks,earth_one,10,352424,male
skorch,prime_earth,8,352561,female
skreal,filmation_adventures,9,359294,male
skull_crusher,prime_earth,6,356587,male
skwaul,new_earth,9,354816,male
sky_alchesay,prime_earth,8,371769,female
sky_tyrant,earth_3,10,392650,male
skye_harper,prime_earth,8,351081,female
slaar,earth_one,6,355592,male
slackjaw,prime_earth,9,355008,male
slade_wilson,arkhamverse,14,402352,male
slade_wilson,arrowverse,9,397446,male
slade_wilson,dc_animated_movie_universe,13,371984,male
slade_wilson,dc_legends,9,360358,male
slade_wilson,dceased,7,359952,male
slade_wilson,flashpoint_paradox,9,357176,male
slade_wilson,futures_end,10,363339,male
slade_wilson,hero_run,7,353284,male
slade_wilson,injustice,11,393053,male
slade_wilson,new_earth,12,449931,male
slade_wilson,prime_earth,12,551956,male
slade_wilson,smallville,8,365062,male
slade_wilson,teen_titans_tv_series,10,373079,male
slade_wilson,titans_tomorrow,11,367397,male
slade_wilson,titans_tv_series,13,391792,male
slag,dakotaverse,9,375656,male
slagg,new_earth,6,348260,male
slaggingham,new_earth,7,350152,male
slapjack,wildstorm_universe,8,348754,male
slasher_the_falcon,new_earth,7,351028,male
slaughterhouse_smith,wildstorm_universe,4,361812,male
slava,doom_patrol_tv_series,9,359763,female
sledge,new_earth,7,356448,male
sleez,new_earth,12,363251,male
sleez,prime_earth,8,374162,male
slig,new_earth,9,362113,male
slig,prime_earth,8,371729,male
slim_ghost_patrol,new_earth,10,357579,male
slim_ghost_patrol,scooby_doo_team_up,9,354819,male
slipstream,antimatter_universe,4,351900,male
slizzath,new_earth,8,364607,male
slobo,new_earth,12,366875,male
sloth_son_of_trigon,new_earth,11,356253,male
slug_the_dog,earth_s,8,354236,male
slyxx,wildstorm_universe,10,370298,male
smenkhkare,earth_abc,9,360404,male
smidgen,tiny_titans,9,354492,male
smite,new_earth,4,357331,male
smoke,dakotaverse,10,357713,male
smoke,prime_earth,10,354301,female
smoke,wildstorm_universe,10,354641,male
snakefinger,dakotaverse,5,371075,male
snakepit,prime_earth,8,353178,male
snow,prime_earth,8,355833,male
snow_owl,new_earth,7,370786,male
snow_white,fables,11,358500,female
snowflame,new_earth,8,357886,male
snowflame,prime_earth,6,354136,male
socks_the_cat,prime_earth,7,354831,male
sodam_yat,dc_universe_online,9,370536,male
sodam_yat,new_earth,10,402758,male
sodam_yat,prime_earth,9,375254,male
sodom,new_earth,10,358345,male
sofia,prime_earth,9,350386,female
sofia_ramos,prime_earth,10,369889,female
solaar,new_earth,5,349961,female
solar_dynamo,new_earth,7,352720,male
solaris,dc_one_million,4,369539,genderless
solis,dcau,10,352704,male
solis,earth_1198,5,367368,male
solis,new_earth,9,389929,male
solitary,prime_earth,9,354069,male
solomon,earth_abc,9,354142,male
solomon,earth_s,8,364386,male
solomon,new_earth,6,355185,male
solomon,shazam_shorts,5,358063,male
solomon_baxter,earth_one,6,359125,male
solomon_grundy,antimatter_universe,5,350199,male
solomon_grundy,earth_2,10,371732,male
solomon_grundy,earth_22,12,352495,male
solomon_grundy,earth_one,7,357342,male
solomon_grundy,super_best_friends_forever,10,355750,male
solomon_grundy,super_friends,11,355483,male
solomon_grundy,the_batman_tv_series,9,350750,male
solomon_grundy,the_brave_and_the_bold,11,364404,male
solomon_grundy,tiny_titans,12,360228,male
solomon_grundy_clone,prime_earth,14,364438,male
solon_darga,pre_zero_hour,9,355052,male
solovar,earth_16,8,350298,male
solovar,earth_5_8,10,354881,male
solovar,flashpoint_timeline,6,350874,male
solovar,injustice,6,351051,male
solovar,new_earth,13,365917,male
solovar,prime_earth,8,372541,male
solovar,scooby_doo_team_up,10,354766,male
soma,new_earth,6,350811,male
somi_gan,pre_zero_hour,10,351576,female
son_of_the_fallen,new_earth,10,350147,male
son_of_zod,gods_and_monsters,12,390478,male
sonar_iii,new_earth,11,371815,male
sondra_fuller,new_earth,11,371442,female
sondra_fuller,prime_earth,10,377396,female
song_bird,new_earth,7,349926,female
song_bird,prime_earth,6,350811,female
sonia_sato,new_earth,10,379075,female
sonja,new_earth,8,361388,female
sonny_sumo,new_earth,7,351642,male
sontag_henya,earth_two,8,353001,female
sonya_chuikov,new_earth,7,353792,female
sonya_tarinka,prime_earth,7,357814,female
sophia_becker,earth_1,6,355393,female
sorban,earth_5_8,6,353552,male
sorban,earth_one,7,359233,male
soseh_mykros,new_earth,10,366810,female
soul_breaker,dakotaverse,8,350804,male
source,teen_titans_go_tv_series,7,352623,male
source,teen_titans_tv_series,7,353537,male
spak_drom,new_earth,8,361825,male
spark,prime_earth,11,360515,male
sparkler,new_earth,11,354042,male
sparky,earth_one,4,346544,male
sparta,new_earth,8,357432,female
spaulding_pruitt,prime_earth,7,380903,male
spawn_of_frankenstein,new_earth,6,355946,male
spectra,new_earth,6,356965,female
spectre,created_equal,8,349432,male
speed_freak,earth_47,5,365178,female
speed_queen,dc_super_hero_girls,6,346305,female
speed_queen,new_earth,6,368528,female
spellbinder,the_batman_tv_series,7,354764,male
spencer_young,arrowverse,7,354834,female
spera,new_earth,6,354343,female
spindoc,new_earth,7,349553,male
spinebender,prime_earth,11,352579,male
split,new_earth,13,354217,male
splithair,earth_s,6,360282,male
splyce,prime_earth,8,358956,female
spol,dcau,10,356433,male
spot,tiny_titans,9,349498,male
spought,new_earth,4,352375,male
springheeled_jack,prime_earth,9,351780,male
spudo,earth_5_8,7,352494,male
spyderr,new_earth,6,352304,male
squire_shade,earth_one,6,352063,male
sramian_snitch,earth_29,7,354724,male
sssearr,prime_earth,6,355945,male
stacy_macklin,earth_one,10,362830,female
staggatron,prime_earth,5,355713,genderless
stake,new_earth,8,361636,male
stalker,dcau,8,361787,male
stalker,new_earth,8,378946,male
stalker,prime_earth,10,356539,male
stalker,wildstorm_universe,6,346609,male
stanley_baumgarten,new_earth,8,356904,male
stanley_hale,new_earth,5,348729,male
stanley_printwhistle,earth_s,9,356843,male
stanley_printwhistle,new_earth,12,370511,male
stanley_silver,new_earth,10,367188,male
staq_mavlen,pre_zero_hour,10,359450,male
star,lois_clark,10,352730,female
star_adam,prime_earth,7,356197,male
star_canary,mash_up,8,353336,female
star_lily,star_riders,7,348118,female
star_man,earth_one,7,352440,male
starbreaker,new_earth,10,387237,male
starbreaker,prime_earth,5,353563,male
starbright,pre_zero_hour,5,347221,female
starfire,ame_comi,12,354631,female
starfire,new_earth,9,360623,female
starkad,hex_timeline,4,349000,male
starlight,pre_zero_hour,5,347224,female
starman,earth_33,6,348498,male
starrla,earth_11,8,359988,female
starro,arkhamverse,9,349945,male
starro,dcau,7,357151,genderless
starro,earth_5_8,10,364103,male
starro,new_earth,10,393987,male
starro,the_brave_and_the_bold,10,354833,male
starro,tiny_titans,11,361658,male
stasis,new_earth,7,351384,male
static_the_parrot,earth_two,9,351630,male
stealth,new_earth,10,371547,female
steeljacket,new_earth,11,353430,male
stel,new_earth,11,365310,male
stel,prime_earth,9,356546,male
stella_maxwell,dakotaverse,6,437863,female
stepdad,titans_tv_series,10,355672,male
stephanie_trevor,earth_3839,12,365990,female
stephen_callahan,gen_13_movie,6,350678,male
stephen_callahan,wildstorm_universe,10,361602,male
stephen_forrest_lee,new_earth,10,360979,male
stephen_mandragora,dcau,8,357770,male
stephen_rainmaker,the_wild_storm,5,349431,male
stephen_trevor,earth_34,9,364526,male
steppenwolf,dc_extended_universe,10,377566,male
steppenwolf,earth_2,13,404924,male
steppenwolf,injustice,11,368601,male
steppenwolf,justice_league_action,9,373082,male
steppenwolf,new_earth,12,379291,male
steppenwolf,prime_earth,12,457770,male
steppenwolf,the_coming_of_the_supermen,10,373761,male
stercorax,vertigo_universe,10,371166,male
steven_dayton,doom_patrol_tv_series,7,354430,male
steven_dayton,new_earth,12,382435,male
steven_dayton,prime_earth,9,367329,male
steven_dayton,teen_titans_tv_series,6,349421,male
steven_dayton,time_in_goliath,6,361555,male
steven_larson,doom_patrol_tv_series,8,365461,male
steven_trevor,earth_1,9,388292,male
steven_trevor,earth_21,7,350537,male
steven_trevor,earth_27,7,355414,male
steven_trevor,earth_one,10,363122,male
stewart_chang,wildstorm_universe,6,353134,male
stheno,earth_s,6,348411,female
stheno,new_earth,10,358535,female
sthula,new_earth,4,349788,male
stiletta,hex_timeline,8,359861,female
stinky,fables,10,349337,male
stinky_the_cat,new_earth,8,395138,male
stompa,dc_super_hero_girls,8,369744,female
stompa,lego_batman,13,374732,female
stompa,new_earth,13,387841,female
stompa,prime_earth,11,378340,female
stompa,superman_batman,11,354873,female
stone,prime_earth,9,355563,male
stone_god,new_earth,7,359871,male
stormfront,new_earth,5,347730,male
stormwind,new_earth,5,348985,female
stormy_foster,quality_universe,7,357649,male
stranglehold,new_earth,7,356408,female
strata,new_earth,10,365869,female
strato,new_earth,10,352471,male
strato,prime_earth,7,356325,male
stratos,new_earth,8,352898,male
stray,prime_earth,7,352348,female
streak,new_earth,8,358733,male
streaky,earth_5_8,9,357274,male
streaky,earth_one,7,392446,male
streaky,justice_league_action,7,385851,male
streaky,new_earth,9,375648,male
streaky,prime_earth,7,379963,female
streaky,scooby_doo_team_up,7,383428,male
streaky,tiny_titans,8,359059,male
streaky_ii,earth_one,8,377552,female
strega_iii,new_earth,12,355193,female
strobe,new_earth,12,360480,male
strongbox,new_earth,9,352407,male
stuart_lowe,dcau,8,359691,male
stuart_mosely,new_earth,11,354983,male
sturgis_butterfield,new_earth,6,350040,male
sturm,dakotaverse,5,348149,male
su_lehmon,new_earth,8,362888,female
subject_13,titans_tv_series,11,375476,male
subject_a,prime_earth,8,354954,male
subject_b,prime_earth,14,369387,male
subjekt_17,new_earth,7,362658,male
submissionary_judah,new_earth,7,352220,male
sudu,new_earth,7,353613,male
suge,prime_earth,10,352693,male
suit,new_earth,8,359730,genderless
sujatmi_sunowaparti,new_earth,9,353341,female
summer_day,new_earth,12,378021,female
summer_day,prime_earth,9,362517,female
summer_swan,wildstorm_universe,9,357678,female
summer_zahid,prime_earth,9,355068,female
sumo,new_earth,10,365701,male
sun_sphere,earth_one,5,351587,female
sunburst,team_titans,7,350990,male
sunny_jim,new_earth,7,348291,male
sunshine_superman,earth_47,5,359243,male
sunspot,new_earth,8,353456,male
super_chief_ii,new_earth,7,352548,male
super_duper,earth_5_8,8,355449,female
super_duper,earth_one,8,355410,male
super_girl,earth_one,8,404713,female
super_man_zero,prime_earth,10,364822,male
super_robin,teen_titans_go_tv_series,8,350797,male
super_woman,earth_3,9,352434,female
super_woman,earth_three,8,375747,female
superboy,cadmus_challengers_of_the_unknown,10,360503,male
superboy,dc_animated_movie_universe,13,389653,male
superboy,dcau,11,359350,male
superboy,earth_16,11,390171,male
superboy,hyperjacket,11,361660,male
superboy,super_seven,11,359960,male
supercharge,prime_earth,8,351281,male
supergirl,justice_league_heroes,11,372132,female
supergirl,teen_titans_tv_series,10,396802,female
supergrrl,earth_1_98,12,401157,female
superlad,earth_11,7,393030,male
superlad_iii,earth_one,9,369914,male
superman,clark_kent,12,575295,male
superman,earth_1,11,359814,male
superman,earth_14,5,357183,male
superman_2,all_star_superman,7,374364,male
superman_blue,dark_multiverse,12,359602,male
superman_ii,earth_399,10,374335,male
superman_iii,earth_399,10,374418,male
superman_secundus,dc_one_million,8,367447,male
superwoman,earth_11,8,372546,female
superwoman,earth_11,8,358249,female
supreema,earth_two,7,351786,female
suriel,prime_earth,9,355180,female
surtur,new_earth,4,354816,male
susan_dearbon,new_earth,8,374088,female
susan_kent,earth_s,10,358699,female
susan_kent,new_earth,8,354562,female
susan_lang,futures_end,7,360867,female
susan_linden,new_earth,13,394970,female
susan_linden_ii,new_earth,10,363743,female
susan_maguire,dcau,9,360027,female
susan_su,prime_earth,8,359021,female
susan_tompkins,prime_earth,7,353233,female
susano_o_no_mikoto,new_earth,5,356147,male
sussa_paka,legion_of_super_heroes_tv_series,8,350020,female
sussa_paka,post_zero_hour,6,348718,female
sussa_paka,pre_zero_hour,10,367576,female
sutri,earth_one,8,355494,male
suzette_ledbedder,wildstorm_universe,8,358901,female
suzie_lamar,new_earth,5,350937,female
suzuki,izombie_tv_series,10,362070,male
sven_larson,new_earth,7,361372,male
sven_larson,prime_earth,9,358602,male
sven_larson,teen_titans_tv_series,6,350977,male
sven_larson,the_brave_and_the_bold,4,353180,male
swamp_king,dark_multiverse,9,360962,male
swamp_thing,damned,10,351337,male
swamp_thing,dc_bombshells,6,348870,male
swamp_thing,new_earth,14,453743,male
swamp_thing,prime_earth,10,377655,male
swamp_thing,swamp_thing_2_19_tv_series,9,356229,male
swamp_thing,tiny_titans,9,350296,male
swarm,dakotaverse,8,350805,female
swarm,new_earth,5,351624,female
swatt,prime_earth,6,373784,male
sweeney_todd,new_earth,8,351520,male
sweet_sixteen,new_earth,9,348271,female
swerve,prime_earth,7,357341,female
swiftmaw,new_earth,9,352491,male
swirlin,earth_c,8,350315,male
swordfish,earth_one,6,354379,male
sy_borgman,harley_quinn_tv_series,8,377545,male
sy_borgman,old_lady_harley,1,347609,male
sy_borgman,prime_earth,4,350103,male
sy_rann,new_earth,5,372902,male
sybil_silverlock,prime_earth,8,358628,female
sydne_ardeen,post_zero_hour,8,350583,male
sydney,wildstorm_universe,7,352412,male
sydney_allard,new_earth,6,376111,male
sykes,wildstorm_universe,10,359319,male
syl,prime_earth,8,348660,male
syl_khee,prime_earth,9,352947,male
sylbert_rundine,arrowverse,9,355983,male
sylvan_scofield,new_earth,10,354046,female
sylvester_pemberton,smallville,8,367127,male
sylvia_dewitt,earth_one,7,371896,female
sylvia_eisenberg,new_earth,4,350845,female
symon_terrynce,new_earth,8,362888,male
synaptic_kid,new_earth,8,351939,male
synth,new_earth,6,352540,male
syntho_rob_one,earth_one,13,358779,male
syonide,black_lightning_tv_series,11,359112,female
syrene,earth_one,8,358709,female
syrene,superman_1988_tv_series,5,352637,female
syththunu,new_earth,4,350926,male
t_b_harrah,earth_one,6,358071,male
tabitha,arrowverse,8,363758,female
tabitha,harley_quinn_tv_series,8,354615,female
tactical_augmented_organism,wildstorm_universe,10,385358,male
tadwallader_jutefruce,new_earth,5,355810,male
tag_harris,arrowverse,8,358195,male
taghurrhu,new_earth,11,361526,male
tagort,prime_earth,9,357262,male
tai_darshan,new_earth,5,351936,male
taia,new_earth,9,351546,female
taiana_venediktov,arrowverse,8,366875,female
tail_terrier,earth_one,9,349370,male
tail_terrier,krypto_the_superdog,7,350095,male
taipan,wildstorm_universe,6,355074,female
takehiko,new_earth,7,358249,male
takeo_sato,new_earth,10,357785,male
takeo_sato,superboy_tv_series,10,357936,male
takeo_yakata,new_earth,9,354096,male
tal_nahii,pre_zero_hour,9,350886,female
tal_obrin,pre_zero_hour,8,356703,male
tal_rho,arrowverse,9,378201,male
tala,dc_universe_online,7,352206,female
tala,dcau,8,361710,female
tala,new_earth,8,358504,female
talathus,new_earth,10,352774,female
talia_al_ghul,arrowverse,6,373179,female
talia_al_ghul,new_earth,9,414337,female
tallahe,prime_earth,6,354047,male
talon_of_178,prime_earth,9,354170,male
tam_var_garm,earth_abc,9,351551,male
tamlin_the_falconer,new_earth,4,354091,male
tammal_tayn,dc_legends,4,349559,male
tan_el,the_coming_of_the_supermen,9,365232,male
tan_em,the_coming_of_the_supermen,11,376377,male
tan_on,being_super,7,395360,male
tanaka_rei,earth_d,8,369139,male
tanakata_z,new_earth,7,358045,male
tanda,future_state,7,363824,female
tangaroa,prime_earth,11,376570,male
tanist,dc_one_million,8,375829,male
tannarak,new_earth,10,372006,male
tannarak,prime_earth,8,356466,male
tannarak,scooby_doo_team_up,7,350059,male
tanner,izombie_tv_series,6,355546,male
tanya,earth_43,5,363708,female
tanya_spears,prime_earth,12,376045,female
tao_jones,new_earth,9,355861,female
tao_jones,prime_earth,7,354574,female
tapestry,wildstorm_universe,12,363525,female
tapeworm,new_earth,7,357449,male
tara,superboy_tv_series,7,354964,female
tara_markov,dc_animated_movie_universe,11,360224,female
tara_markov,dc_legends,10,356373,female
tara_markov,earth_1,10,352318,female
tara_markov,earth_16,11,361775,female
tara_markov,lego_batman,13,360766,female
tara_markov,new_earth,13,378336,female
tara_markov,prime_earth,12,372081,female
tara_markov,team_titans,10,367720,female
tara_markov,teen_titans_go_tv_series,10,351861,female
tara_markov,teen_titans_tv_series,13,389285,female
tara_markov,tiny_titans,13,359212,female
tara_markov,titans_tomorrow,12,359044,female
taren,new_earth,8,360789,male
tarna_tolarn,pre_zero_hour,6,348885,female
tarot,superboy_tv_series,7,353465,female
tartarus,prime_earth,6,373479,male
taryia,new_earth,9,350873,female
taryn_haldane,new_earth,6,350162,female
taryn_loy,pre_zero_hour,9,355833,female
taser,post_zero_hour,5,351898,male
tashana,earth_six,10,363795,female
tashenubaste,new_earth,5,349906,female
tasmia_mallor,batman_1966_tv_series,11,357027,female
tasmia_mallor,dcau,9,353258,female
tasmia_mallor,earth_prime,15,367014,female
tasmia_mallor,post_rebirth,13,357586,female
tasmia_mallor,post_zero_hour,13,362330,female
tasmia_mallor,pre_zero_hour,15,398706,female
tataka,new_earth,9,354721,female
tats,prime_earth,7,351089,female
tatsinda,prime_earth,6,352928,female
tatsu_braddock,amalgam_universe,8,355379,female
tatsu_toro,future_state,10,359789,female
tatsu_toro,prime_earth,11,381205,female
tattoo_ii,new_earth,5,347247,female
tavis_williams,new_earth,11,357661,male
tawky_tawny,earth_16,4,347195,male
tawky_tawny,earth_5,12,366903,male
tawky_tawny,earth_s,9,364156,male
tawky_tawny,new_earth,11,370280,male
tawky_tawny,prime_earth,10,363934,male
tawky_tawny,return_of_black_adam,11,367846,male
tawky_tawny,tiny_titans,10,353509,male
tawna,new_earth,5,349490,female
tayla_skott,pre_zero_hour,7,350574,female
taylor_pike,earth_9,6,358281,male
tazzala,new_earth,5,350725,female
tech_tra,new_earth,7,353185,female
ted_carson,prime_earth,12,371127,male
ted_grant,injustice,7,366103,male
ted_grant,new_earth,9,379321,male
ted_grant,prime_earth,6,362495,male
teekl,earth_11,7,352509,non_binary
teekl,injustice,7,352602,male
teekl,lil_gotham,6,351140,male
teekl,prime_earth,10,360643,non_binary
teela_spuunvll,earth_prime,6,348426,female
teether,teen_titans_tv_series,9,352860,male
tef_holland,new_earth,7,368347,female
tekka,new_earth,7,348776,female
tekla,new_earth,7,355634,female
tel_vole,pre_zero_hour,7,354654,male
telok_telar,new_earth,7,376021,male
telos_usr,prime_earth,6,369301,male
temperance_silverlock,prime_earth,8,353577,female
tempest,ame_comi,9,372309,female
tempest,dc_one_million,8,369320,female
tempest_drake,smallville,9,355297,female
temple_fugate,injustice,7,354802,male
tempter,new_earth,8,363361,male
temptress,new_earth,5,350220,female
tempus,lois_clark,8,354192,male
tempus_fuginaut,prime_earth,7,357879,male
ten_eyed_man,teen_titans_go_tv_series,6,349659,male
ten_of_clubs,dcau,9,354041,male
ten_of_hearts,dcau,8,351480,male
ten_of_spades_ii,dcau,8,349617,female
tender_mercy,new_earth,10,366661,female
tenebrus,dc_bombshells,5,351878,male
tengu_ii,new_earth,7,357454,male
tenzil_kem,dcau,8,355834,male
tenzil_kem,earth_prime,13,359756,male
tenzil_kem,legion_of_super_heroes_tv_series,11,356093,male
tenzil_kem,post_rebirth,12,355473,male
tenzil_kem,post_zero_hour,13,358242,male
tenzil_kem,pre_zero_hour,14,388506,male
tenzil_kem,scooby_doo_team_up,7,373453,male
tenzil_kem,sw6,9,380251,male
tenzin_wyatt,new_earth,8,371295,male
teresa,dcau,10,358437,female
teri_magnus,justice_league_3,8,375805,female
termina,new_earth,5,349416,female
termite_queen,earth_two,8,359289,female
ternion,teen_titans_tv_series,4,353494,male
terra,earth_33,10,352485,female
terra_mark_v,mash_up,7,357959,female
terra_murdock,amalgam_universe,6,350998,female
terrence_bolatinsky,new_earth,8,354765,male
terrence_kurtzberger,new_earth,12,361415,male
terrence_mcginnis,dc_legends,8,355103,male
terrence_mcginnis,dcau,11,400856,male
terrence_mcginnis,lego_batman,11,361026,male
terrence_sloane,new_earth,11,401523,male
terrence_thirteen,danny_s_dream,5,348680,male
terrence_thirteen,flashpoint_timeline,6,353442,male
terri_bergstrom,earth_one,9,358886,female
terri_eckhart,new_earth,11,355218,female
terrus,pre_zero_hour,5,350521,male
tesla_strong,earth_abc,10,360446,female
teth_adam,dc_legends,9,361249,male
teth_adam,dcau,11,377001,male
teth_adam,dceased,10,379019,male
teth_adam,earth_16,10,377557,male
teth_adam,earth_85,9,363723,male
teth_adam,earth_s,12,373649,male
teth_adam,flashpoint_timeline,12,357742,male
teth_adam,future_state,11,358211,male
teth_adam,harley_quinn_tv_series,10,372322,male
teth_adam,injustice,11,382943,male
teth_adam,justice,13,375676,male
